Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Cyprus,CYP,02-04-2020,320
Cyprus,CYP,03-04-2020,356
Cyprus,CYP,04-04-2020,396
Cyprus,CYP,05-04-2020,426
Cyprus,CYP,06-04-2020,446
Cyprus,CYP,07-04-2020,465
Cyprus,CYP,08-04-2020,494
Cyprus,CYP,09-04-2020,526
Cyprus,CYP,10-04-2020,564
Cyprus,CYP,11-04-2020,595
Cyprus,CYP,12-04-2020,616
Cyprus,CYP,13-04-2020,633
Cyprus,CYP,14-04-2020,662
Cyprus,CYP,15-04-2020,695
Cyprus,CYP,16-04-2020,715
Cyprus,CYP,17-04-2020,735
Cyprus,CYP,18-04-2020,735
Czech Republic,CZE,31-12-2019,0
Czech Republic,CZE,01-01-2020,0
Czech Republic,CZE,02-01-2020,0
Czech Republic,CZE,03-01-2020,0
Czech Republic,CZE,04-01-2020,0
Czech Republic,CZE,05-01-2020,0
Czech Republic,CZE,06-01-2020,0
Czech Republic,CZE,07-01-2020,0
Czech Republic,CZE,08-01-2020,0
Czech Republic,CZE,09-01-2020,0
Czech Republic,CZE,10-01-2020,0
Czech Republic,CZE,11-01-2020,0
Czech Republic,CZE,12-01-2020,0
Czech Republic,CZE,13-01-2020,0
Czech Republic,CZE,14-01-2020,0
Czech Republic,CZE,15-01-2020,0
Czech Republic,CZE,16-01-2020,0
Czech Republic,CZE,17-01-2020,0
Czech Republic,CZE,18-01-2020,0
Czech Republic,CZE,19-01-2020,0
Czech Republic,CZE,20-01-2020,0
Czech Republic,CZE,21-01-2020,0
Czech Republic,CZE,22-01-2020,0
Czech Republic,CZE,23-01-2020,0
Czech Republic,CZE,24-01-2020,0
Czech Republic,CZE,25-01-2020,0
Czech Republic,CZE,26-01-2020,0
Czech Republic,CZE,27-01-2020,0
Czech Republic,CZE,28-01-2020,0
Czech Republic,CZE,29-01-2020,0
Czech Republic,CZE,30-01-2020,0
Czech Republic,CZE,31-01-2020,0
Czech Republic,CZE,01-02-2020,0
Czech Republic,CZE,02-02-2020,0
Czech Republic,CZE,03-02-2020,0
Czech Republic,CZE,04-02-2020,0
Czech Republic,CZE,05-02-2020,0
Czech Republic,CZE,06-02-2020,0
Czech Republic,CZE,07-02-2020,0
Czech Republic,CZE,08-02-2020,0
Czech Republic,CZE,09-02-2020,0
Czech Republic,CZE,10-02-2020,0
Czech Republic,CZE,11-02-2020,0
Czech Republic,CZE,12-02-2020,0
Czech Republic,CZE,13-02-2020,0
Czech Republic,CZE,14-02-2020,0
Czech Republic,CZE,15-02-2020,0
Czech Republic,CZE,16-02-2020,0
Czech Republic,CZE,17-02-2020,0
Czech Republic,CZE,18-02-2020,0
Czech Republic,CZE,19-02-2020,0
Czech Republic,CZE,20-02-2020,0
Czech Republic,CZE,21-02-2020,0
Czech Republic,CZE,22-02-2020,0
Czech Republic,CZE,23-02-2020,0
Czech Republic,CZE,24-02-2020,0
Czech Republic,CZE,25-02-2020,0
Czech Republic,CZE,26-02-2020,0
Czech Republic,CZE,27-02-2020,0
Czech Republic,CZE,28-02-2020,0
Czech Republic,CZE,29-02-2020,0
Czech Republic,CZE,01-03-2020,0
Czech Republic,CZE,02-03-2020,3
Czech Republic,CZE,03-03-2020,5
Czech Republic,CZE,04-03-2020,5
Czech Republic,CZE,05-03-2020,8
Czech Republic,CZE,06-03-2020,12
Czech Republic,CZE,07-03-2020,19
Czech Republic,CZE,08-03-2020,26
Czech Republic,CZE,09-03-2020,32
Czech Republic,CZE,10-03-2020,40
Czech Republic,CZE,11-03-2020,63
Czech Republic,CZE,12-03-2020,94
Czech Republic,CZE,13-03-2020,116
Czech Republic,CZE,14-03-2020,150
Czech Republic,CZE,15-03-2020,214
Czech Republic,CZE,16-03-2020,298
Czech Republic,CZE,17-03-2020,344
Czech Republic,CZE,18-03-2020,434
Czech Republic,CZE,19-03-2020,522
Czech Republic,CZE,20-03-2020,694
Czech Republic,CZE,21-03-2020,904
Czech Republic,CZE,22-03-2020,995
Czech Republic,CZE,23-03-2020,1165
Czech Republic,CZE,24-03-2020,1236
Czech Republic,CZE,25-03-2020,1394
Czech Republic,CZE,26-03-2020,1654
Czech Republic,CZE,27-03-2020,2062
Czech Republic,CZE,28-03-2020,2279
Czech Republic,CZE,29-03-2020,2663
Czech Republic,CZE,30-03-2020,2829
Czech Republic,CZE,31-03-2020,3002
Czech Republic,CZE,01-04-2020,3308
Czech Republic,CZE,02-04-2020,3589
Czech Republic,CZE,03-04-2020,3858
Czech Republic,CZE,04-04-2020,4190
Czech Republic,CZE,05-04-2020,4472
Czech Republic,CZE,06-04-2020,4587
Czech Republic,CZE,07-04-2020,4822
Czech Republic,CZE,08-04-2020,5017
Czech Republic,CZE,09-04-2020,5312
Czech Republic,CZE,10-04-2020,5569
Czech Republic,CZE,11-04-2020,5732
Czech Republic,CZE,12-04-2020,5902
Czech Republic,CZE,13-04-2020,5991
Czech Republic,CZE,14-04-2020,6059
Czech Republic,CZE,15-04-2020,6141
Czech Republic,CZE,16-04-2020,6303
Czech Republic,CZE,17-04-2020,6433
Czech Republic,CZE,18-04-2020,6549
Democratic Republic of Congo,COD,11-03-2020,1
Democratic Republic of Congo,COD,14-03-2020,2
Democratic Republic of Congo,COD,15-03-2020,2
Democratic Republic of Congo,COD,16-03-2020,2
Democratic Republic of Congo,COD,17-03-2020,3
Democratic Republic of Congo,COD,18-03-2020,3
Democratic Republic of Congo,COD,19-03-2020,14
Democratic Republic of Congo,COD,20-03-2020,14
Democratic Republic of Congo,COD,21-03-2020,14
Democratic Republic of Congo,COD,22-03-2020,23
Democratic Republic of Congo,COD,23-03-2020,26
Democratic Republic of Congo,COD,24-03-2020,26
Democratic Republic of Congo,COD,25-03-2020,45
Democratic Republic of Congo,COD,26-03-2020,45
Democratic Republic of Congo,COD,27-03-2020,54
Democratic Republic of Congo,COD,28-03-2020,58
Democratic Republic of Congo,COD,29-03-2020,58
Democratic Republic of Congo,COD,30-03-2020,81
Democratic Republic of Congo,COD,31-03-2020,98
Democratic Republic of Congo,COD,01-04-2020,98
Democratic Republic of Congo,COD,02-04-2020,123
Democratic Republic of Congo,COD,03-04-2020,123
Democratic Republic of Congo,COD,04-04-2020,134
Democratic Republic of Congo,COD,05-04-2020,154
Democratic Republic of Congo,COD,06-04-2020,154
Democratic Republic of Congo,COD,07-04-2020,161
Democratic Republic of Congo,COD,08-04-2020,180
Democratic Republic of Congo,COD,09-04-2020,183
Democratic Republic of Congo,COD,10-04-2020,215
Democratic Republic of Congo,COD,11-04-2020,223
Democratic Republic of Congo,COD,12-04-2020,234
Democratic Republic of Congo,COD,13-04-2020,234
Democratic Republic of Congo,COD,14-04-2020,235
Democratic Republic of Congo,COD,15-04-2020,254
Democratic Republic of Congo,COD,16-04-2020,267
Democratic Republic of Congo,COD,17-04-2020,287
Democratic Republic of Congo,COD,18-04-2020,307
Denmark,DNK,31-12-2019,0
Denmark,DNK,01-01-2020,0
Denmark,DNK,02-01-2020,0
Denmark,DNK,03-01-2020,0
Denmark,DNK,04-01-2020,0
Denmark,DNK,05-01-2020,0
Denmark,DNK,06-01-2020,0
Denmark,DNK,07-01-2020,0
Denmark,DNK,08-01-2020,0
Denmark,DNK,09-01-2020,0
Denmark,DNK,10-01-2020,0
Denmark,DNK,11-01-2020,0
Denmark,DNK,12-01-2020,0
Denmark,DNK,13-01-2020,0
Denmark,DNK,14-01-2020,0
Denmark,DNK,15-01-2020,0
Denmark,DNK,16-01-2020,0
Denmark,DNK,17-01-2020,0
Denmark,DNK,18-01-2020,0
Denmark,DNK,19-01-2020,0
Denmark,DNK,20-01-2020,0
Denmark,DNK,21-01-2020,0
Denmark,DNK,22-01-2020,0
Denmark,DNK,23-01-2020,0
Denmark,DNK,24-01-2020,0
Denmark,DNK,25-01-2020,0
Denmark,DNK,26-01-2020,0
Denmark,DNK,27-01-2020,0
Denmark,DNK,28-01-2020,0
Denmark,DNK,29-01-2020,0
Denmark,DNK,30-01-2020,0
Denmark,DNK,31-01-2020,0
Denmark,DNK,01-02-2020,0
Denmark,DNK,02-02-2020,0
Denmark,DNK,03-02-2020,0
Denmark,DNK,04-02-2020,0
Denmark,DNK,05-02-2020,0
Denmark,DNK,06-02-2020,0
Denmark,DNK,07-02-2020,0
Denmark,DNK,08-02-2020,0
Denmark,DNK,09-02-2020,0
Denmark,DNK,10-02-2020,0
Denmark,DNK,11-02-2020,0
Denmark,DNK,12-02-2020,0
Denmark,DNK,13-02-2020,0
Denmark,DNK,14-02-2020,0
Denmark,DNK,15-02-2020,0
Denmark,DNK,16-02-2020,0
Denmark,DNK,17-02-2020,0
Denmark,DNK,18-02-2020,0
Denmark,DNK,19-02-2020,0
Denmark,DNK,20-02-2020,0
Denmark,DNK,21-02-2020,0
Denmark,DNK,22-02-2020,0
Denmark,DNK,23-02-2020,0
Denmark,DNK,24-02-2020,0
Denmark,DNK,25-02-2020,0
Denmark,DNK,26-02-2020,0
Denmark,DNK,27-02-2020,1
Denmark,DNK,28-02-2020,1
Denmark,DNK,29-02-2020,2
Denmark,DNK,01-03-2020,3
Denmark,DNK,02-03-2020,4
Denmark,DNK,03-03-2020,5
Denmark,DNK,04-03-2020,8
Denmark,DNK,05-03-2020,10
Denmark,DNK,06-03-2020,20
Denmark,DNK,07-03-2020,23
Denmark,DNK,08-03-2020,31
Denmark,DNK,09-03-2020,38
Denmark,DNK,10-03-2020,113
Denmark,DNK,11-03-2020,264
Denmark,DNK,12-03-2020,516
Denmark,DNK,13-03-2020,676
Denmark,DNK,14-03-2020,804
Denmark,DNK,15-03-2020,827
Denmark,DNK,16-03-2020,875
Denmark,DNK,17-03-2020,932
Denmark,DNK,18-03-2020,1024
Denmark,DNK,19-03-2020,1115
Denmark,DNK,20-03-2020,1151
Denmark,DNK,21-03-2020,1255
Denmark,DNK,22-03-2020,1326
Denmark,DNK,23-03-2020,1395
Denmark,DNK,24-03-2020,1460
Denmark,DNK,25-03-2020,1591
Denmark,DNK,26-03-2020,1724
Denmark,DNK,27-03-2020,1877
Denmark,DNK,28-03-2020,2046
Denmark,DNK,29-03-2020,2201
Denmark,DNK,30-03-2020,2395
Denmark,DNK,31-03-2020,2577
Denmark,DNK,01-04-2020,2860
Denmark,DNK,02-04-2020,3107
Denmark,DNK,03-04-2020,3386
Denmark,DNK,04-04-2020,3757
Denmark,DNK,05-04-2020,4077
Denmark,DNK,06-04-2020,4369
Denmark,DNK,07-04-2020,4681
Denmark,DNK,08-04-2020,5071
Denmark,DNK,09-04-2020,5402
Denmark,DNK,10-04-2020,5635
Denmark,DNK,11-04-2020,5819
Denmark,DNK,12-04-2020,5996
Denmark,DNK,13-04-2020,6174
Denmark,DNK,14-04-2020,6318
Denmark,DNK,15-04-2020,6511
Denmark,DNK,16-04-2020,6681
Denmark,DNK,17-04-2020,6879
Denmark,DNK,18-04-2020,7073
Djibouti,DJI,19-03-2020,1
Djibouti,DJI,20-03-2020,1
Djibouti,DJI,21-03-2020,1
Djibouti,DJI,22-03-2020,1
Djibouti,DJI,23-03-2020,1
Djibouti,DJI,24-03-2020,3
Djibouti,DJI,25-03-2020,3
Djibouti,DJI,26-03-2020,12
Djibouti,DJI,27-03-2020,12
Djibouti,DJI,28-03-2020,13
Djibouti,DJI,29-03-2020,15
Djibouti,DJI,30-03-2020,19
Djibouti,DJI,31-03-2020,26
Djibouti,DJI,01-04-2020,31
Djibouti,DJI,02-04-2020,34
Djibouti,DJI,03-04-2020,41
Djibouti,DJI,04-04-2020,41
Djibouti,DJI,05-04-2020,51
Djibouti,DJI,06-04-2020,59
Djibouti,DJI,07-04-2020,90
Djibouti,DJI,08-04-2020,121
Djibouti,DJI,09-04-2020,135
Djibouti,DJI,10-04-2020,140
Djibouti,DJI,11-04-2020,150
Djibouti,DJI,12-04-2020,187
Djibouti,DJI,13-04-2020,214
Djibouti,DJI,14-04-2020,298
Djibouti,DJI,15-04-2020,363
Djibouti,DJI,16-04-2020,435
Djibouti,DJI,17-04-2020,591
Djibouti,DJI,18-04-2020,732
Dominica,DMA,23-03-2020,1
Dominica,DMA,24-03-2020,1
Dominica,DMA,25-03-2020,2
Dominica,DMA,26-03-2020,7
Dominica,DMA,27-03-2020,11
Dominica,DMA,28-03-2020,11
Dominica,DMA,29-03-2020,11
Dominica,DMA,30-03-2020,11
Dominica,DMA,31-03-2020,11
Dominica,DMA,01-04-2020,11
Dominica,DMA,02-04-2020,12
Dominica,DMA,03-04-2020,12
Dominica,DMA,04-04-2020,14
Dominica,DMA,05-04-2020,14
Dominica,DMA,06-04-2020,14
Dominica,DMA,07-04-2020,15
Dominica,DMA,08-04-2020,15
Dominica,DMA,09-04-2020,15
Dominica,DMA,10-04-2020,16
Dominica,DMA,11-04-2020,16
Dominica,DMA,12-04-2020,16
Dominica,DMA,13-04-2020,16
Dominica,DMA,14-04-2020,16
Dominica,DMA,15-04-2020,16
Dominica,DMA,16-04-2020,16
Dominica,DMA,17-04-2020,16
Dominica,DMA,18-04-2020,16
Dominican Republic,DOM,31-12-2019,0
Dominican Republic,DOM,01-01-2020,0
Dominican Republic,DOM,02-01-2020,0
Dominican Republic,DOM,03-01-2020,0
Dominican Republic,DOM,04-01-2020,0
Dominican Republic,DOM,05-01-2020,0
Dominican Republic,DOM,06-01-2020,0
Dominican Republic,DOM,07-01-2020,0
Dominican Republic,DOM,08-01-2020,0
Dominican Republic,DOM,09-01-2020,0
Dominican Republic,DOM,10-01-2020,0
Dominican Republic,DOM,11-01-2020,0
Dominican Republic,DOM,12-01-2020,0
Dominican Republic,DOM,13-01-2020,0
Dominican Republic,DOM,14-01-2020,0
Dominican Republic,DOM,15-01-2020,0
Dominican Republic,DOM,16-01-2020,0
Dominican Republic,DOM,17-01-2020,0
Dominican Republic,DOM,18-01-2020,0
Dominican Republic,DOM,19-01-2020,0
Dominican Republic,DOM,20-01-2020,0
Dominican Republic,DOM,21-01-2020,0
Dominican Republic,DOM,22-01-2020,0
Dominican Republic,DOM,23-01-2020,0
Dominican Republic,DOM,24-01-2020,0
Dominican Republic,DOM,25-01-2020,0
Dominican Republic,DOM,26-01-2020,0
Dominican Republic,DOM,27-01-2020,0
Dominican Republic,DOM,28-01-2020,0
Dominican Republic,DOM,29-01-2020,0
Dominican Republic,DOM,30-01-2020,0
Dominican Republic,DOM,31-01-2020,0
Dominican Republic,DOM,01-02-2020,0
Dominican Republic,DOM,02-02-2020,0
Dominican Republic,DOM,03-02-2020,0
Dominican Republic,DOM,04-02-2020,0
Dominican Republic,DOM,05-02-2020,0
Dominican Republic,DOM,06-02-2020,0
Dominican Republic,DOM,07-02-2020,0
Dominican Republic,DOM,08-02-2020,0
Dominican Republic,DOM,09-02-2020,0
Dominican Republic,DOM,10-02-2020,0
Dominican Republic,DOM,11-02-2020,0
Dominican Republic,DOM,12-02-2020,0
Dominican Republic,DOM,13-02-2020,0
Dominican Republic,DOM,14-02-2020,0
Dominican Republic,DOM,15-02-2020,0
Dominican Republic,DOM,16-02-2020,0
Dominican Republic,DOM,17-02-2020,0
Dominican Republic,DOM,18-02-2020,0
Dominican Republic,DOM,19-02-2020,0
Dominican Republic,DOM,20-02-2020,0
Dominican Republic,DOM,21-02-2020,0
Dominican Republic,DOM,22-02-2020,0
Dominican Republic,DOM,23-02-2020,0
Dominican Republic,DOM,24-02-2020,0
Dominican Republic,DOM,25-02-2020,0
Dominican Republic,DOM,26-02-2020,0
Dominican Republic,DOM,27-02-2020,0
Dominican Republic,DOM,28-02-2020,0
Dominican Republic,DOM,29-02-2020,0
Dominican Republic,DOM,01-03-2020,0
Dominican Republic,DOM,02-03-2020,1
Dominican Republic,DOM,07-03-2020,2
Dominican Republic,DOM,10-03-2020,5
Dominican Republic,DOM,14-03-2020,11
Dominican Republic,DOM,15-03-2020,11
Dominican Republic,DOM,16-03-2020,11
Dominican Republic,DOM,17-03-2020,11
Dominican Republic,DOM,18-03-2020,11
Dominican Republic,DOM,19-03-2020,21
Dominican Republic,DOM,20-03-2020,21
Dominican Republic,DOM,21-03-2020,34
Dominican Republic,DOM,22-03-2020,112
Dominican Republic,DOM,23-03-2020,202
Dominican Republic,DOM,24-03-2020,245
Dominican Republic,DOM,25-03-2020,312
Dominican Republic,DOM,26-03-2020,392
Dominican Republic,DOM,27-03-2020,488
Dominican Republic,DOM,28-03-2020,581
Dominican Republic,DOM,29-03-2020,719
Dominican Republic,DOM,30-03-2020,859
Dominican Republic,DOM,31-03-2020,901
Dominican Republic,DOM,01-04-2020,1109
Dominican Republic,DOM,02-04-2020,1284
Dominican Republic,DOM,03-04-2020,1380
Dominican Republic,DOM,04-04-2020,1488
Dominican Republic,DOM,05-04-2020,1578
Dominican Republic,DOM,06-04-2020,1745
Dominican Republic,DOM,07-04-2020,1828
Dominican Republic,DOM,08-04-2020,1956
Dominican Republic,DOM,09-04-2020,2111
Dominican Republic,DOM,10-04-2020,2349
Dominican Republic,DOM,11-04-2020,2620
Dominican Republic,DOM,12-04-2020,2759
Dominican Republic,DOM,13-04-2020,2967
Dominican Republic,DOM,14-04-2020,3167
Dominican Republic,DOM,15-04-2020,3286
Dominican Republic,DOM,16-04-2020,3614
Dominican Republic,DOM,17-04-2020,3755
Dominican Republic,DOM,18-04-2020,4126
Ecuador,ECU,31-12-2019,0
Ecuador,ECU,01-01-2020,0
Ecuador,ECU,02-01-2020,0
Ecuador,ECU,03-01-2020,0
Ecuador,ECU,04-01-2020,0
Ecuador,ECU,05-01-2020,0
Ecuador,ECU,06-01-2020,0
Ecuador,ECU,07-01-2020,0
Ecuador,ECU,08-01-2020,0
Ecuador,ECU,09-01-2020,0
Ecuador,ECU,10-01-2020,0
Ecuador,ECU,11-01-2020,0
Ecuador,ECU,12-01-2020,0
Ecuador,ECU,13-01-2020,0
Ecuador,ECU,14-01-2020,0
Ecuador,ECU,15-01-2020,0
Ecuador,ECU,16-01-2020,0
Ecuador,ECU,17-01-2020,0
Ecuador,ECU,18-01-2020,0
Ecuador,ECU,19-01-2020,0
Ecuador,ECU,20-01-2020,0
Ecuador,ECU,21-01-2020,0
Ecuador,ECU,22-01-2020,0
Ecuador,ECU,23-01-2020,0
Ecuador,ECU,24-01-2020,0
Ecuador,ECU,25-01-2020,0
Ecuador,ECU,26-01-2020,0
Ecuador,ECU,27-01-2020,0
Ecuador,ECU,28-01-2020,0
Ecuador,ECU,29-01-2020,0
Ecuador,ECU,30-01-2020,0
Ecuador,ECU,31-01-2020,0
Ecuador,ECU,01-02-2020,0
Ecuador,ECU,02-02-2020,0
Ecuador,ECU,03-02-2020,0
Ecuador,ECU,04-02-2020,0
Ecuador,ECU,05-02-2020,0
Ecuador,ECU,06-02-2020,0
Ecuador,ECU,07-02-2020,0
Ecuador,ECU,08-02-2020,0
Ecuador,ECU,09-02-2020,0
Ecuador,ECU,10-02-2020,0
Ecuador,ECU,11-02-2020,0
Ecuador,ECU,12-02-2020,0
Ecuador,ECU,13-02-2020,0
Ecuador,ECU,14-02-2020,0
Ecuador,ECU,15-02-2020,0
Ecuador,ECU,16-02-2020,0
Ecuador,ECU,17-02-2020,0
Ecuador,ECU,18-02-2020,0
Ecuador,ECU,19-02-2020,0
Ecuador,ECU,20-02-2020,0
Ecuador,ECU,21-02-2020,0
Ecuador,ECU,22-02-2020,0
Ecuador,ECU,23-02-2020,0
Ecuador,ECU,24-02-2020,0
Ecuador,ECU,25-02-2020,0
Ecuador,ECU,26-02-2020,0
Ecuador,ECU,27-02-2020,0
Ecuador,ECU,28-02-2020,0
Ecuador,ECU,29-02-2020,0
Ecuador,ECU,01-03-2020,1
Ecuador,ECU,02-03-2020,6
Ecuador,ECU,03-03-2020,7
Ecuador,ECU,05-03-2020,10
Ecuador,ECU,06-03-2020,13
Ecuador,ECU,09-03-2020,14
Ecuador,ECU,10-03-2020,15
Ecuador,ECU,11-03-2020,17
Ecuador,ECU,14-03-2020,23
Ecuador,ECU,15-03-2020,28
Ecuador,ECU,16-03-2020,37
Ecuador,ECU,17-03-2020,58
Ecuador,ECU,18-03-2020,111
Ecuador,ECU,19-03-2020,168
Ecuador,ECU,20-03-2020,199
Ecuador,ECU,21-03-2020,426
Ecuador,ECU,22-03-2020,532
Ecuador,ECU,23-03-2020,789
Ecuador,ECU,24-03-2020,981
Ecuador,ECU,25-03-2020,1082
Ecuador,ECU,26-03-2020,1211
Ecuador,ECU,27-03-2020,1403
Ecuador,ECU,28-03-2020,1627
Ecuador,ECU,29-03-2020,1835
Ecuador,ECU,30-03-2020,1890
Ecuador,ECU,31-03-2020,1966
Ecuador,ECU,01-04-2020,2302
Ecuador,ECU,02-04-2020,2758
Ecuador,ECU,03-04-2020,3163
Ecuador,ECU,04-04-2020,3368
Ecuador,ECU,05-04-2020,3465
Ecuador,ECU,06-04-2020,3646
Ecuador,ECU,07-04-2020,3747
Ecuador,ECU,08-04-2020,3995
Ecuador,ECU,09-04-2020,4450
Ecuador,ECU,10-04-2020,4965
Ecuador,ECU,11-04-2020,7161
Ecuador,ECU,12-04-2020,7257
Ecuador,ECU,13-04-2020,7466
Ecuador,ECU,14-04-2020,7529
Ecuador,ECU,15-04-2020,7603
Ecuador,ECU,16-04-2020,7858
Ecuador,ECU,17-04-2020,8225
Ecuador,ECU,18-04-2020,8450
Egypt,EGY,31-12-2019,0
Egypt,EGY,01-01-2020,0
Egypt,EGY,02-01-2020,0
Egypt,EGY,03-01-2020,0
Egypt,EGY,04-01-2020,0
Egypt,EGY,05-01-2020,0
Egypt,EGY,06-01-2020,0
Egypt,EGY,07-01-2020,0
Egypt,EGY,08-01-2020,0
Egypt,EGY,09-01-2020,0
Egypt,EGY,10-01-2020,0
Egypt,EGY,11-01-2020,0
Egypt,EGY,12-01-2020,0
Egypt,EGY,13-01-2020,0
Egypt,EGY,14-01-2020,0
Egypt,EGY,15-01-2020,0
Egypt,EGY,16-01-2020,0
Egypt,EGY,17-01-2020,0
Egypt,EGY,18-01-2020,0
Egypt,EGY,19-01-2020,0
Egypt,EGY,20-01-2020,0
Egypt,EGY,21-01-2020,0
Egypt,EGY,22-01-2020,0
Egypt,EGY,23-01-2020,0
Egypt,EGY,24-01-2020,0
Egypt,EGY,25-01-2020,0
Egypt,EGY,26-01-2020,0
Egypt,EGY,27-01-2020,0
Egypt,EGY,28-01-2020,0
Egypt,EGY,29-01-2020,0
Egypt,EGY,30-01-2020,0
Egypt,EGY,31-01-2020,0
Egypt,EGY,01-02-2020,0
Egypt,EGY,02-02-2020,0
Egypt,EGY,03-02-2020,0
Egypt,EGY,04-02-2020,0
Egypt,EGY,05-02-2020,0
Egypt,EGY,06-02-2020,0
Egypt,EGY,07-02-2020,0
Egypt,EGY,08-02-2020,0
Egypt,EGY,09-02-2020,0
Egypt,EGY,10-02-2020,0
Egypt,EGY,11-02-2020,0
Egypt,EGY,12-02-2020,0
Egypt,EGY,13-02-2020,0
Egypt,EGY,14-02-2020,0
Egypt,EGY,15-02-2020,1
Egypt,EGY,16-02-2020,1
Egypt,EGY,17-02-2020,1
Egypt,EGY,18-02-2020,1
Egypt,EGY,19-02-2020,1
Egypt,EGY,20-02-2020,1
Egypt,EGY,21-02-2020,1
Egypt,EGY,22-02-2020,1
Egypt,EGY,23-02-2020,1
Egypt,EGY,24-02-2020,1
Egypt,EGY,25-02-2020,1
Egypt,EGY,26-02-2020,1
Egypt,EGY,27-02-2020,1
Egypt,EGY,28-02-2020,1
Egypt,EGY,29-02-2020,1
Egypt,EGY,01-03-2020,1
Egypt,EGY,02-03-2020,2
Egypt,EGY,06-03-2020,3
Egypt,EGY,07-03-2020,15
Egypt,EGY,09-03-2020,49
Egypt,EGY,10-03-2020,55
Egypt,EGY,11-03-2020,59
Egypt,EGY,12-03-2020,60
Egypt,EGY,13-03-2020,80
Egypt,EGY,14-03-2020,93
Egypt,EGY,15-03-2020,93
Egypt,EGY,16-03-2020,110
Egypt,EGY,17-03-2020,126
Egypt,EGY,18-03-2020,166
Egypt,EGY,19-03-2020,196
Egypt,EGY,20-03-2020,210
Egypt,EGY,21-03-2020,256
Egypt,EGY,22-03-2020,285
Egypt,EGY,23-03-2020,294
Egypt,EGY,24-03-2020,327
Egypt,EGY,25-03-2020,366
Egypt,EGY,26-03-2020,442
Egypt,EGY,27-03-2020,456
Egypt,EGY,28-03-2020,495
Egypt,EGY,29-03-2020,536
Egypt,EGY,30-03-2020,576
Egypt,EGY,31-03-2020,609
Egypt,EGY,01-04-2020,656
Egypt,EGY,02-04-2020,710
Egypt,EGY,03-04-2020,779
Egypt,EGY,04-04-2020,779
Egypt,EGY,05-04-2020,985
Egypt,EGY,06-04-2020,1070
Egypt,EGY,07-04-2020,1073
Egypt,EGY,08-04-2020,1322
Egypt,EGY,09-04-2020,1560
Egypt,EGY,10-04-2020,1699
Egypt,EGY,11-04-2020,1794
Egypt,EGY,12-04-2020,1939
Egypt,EGY,13-04-2020,2065
Egypt,EGY,14-04-2020,2190
Egypt,EGY,15-04-2020,2350
Egypt,EGY,16-04-2020,2505
Egypt,EGY,17-04-2020,2673
Egypt,EGY,18-04-2020,2844
El Salvador,SLV,19-03-2020,1
El Salvador,SLV,20-03-2020,1
El Salvador,SLV,21-03-2020,3
El Salvador,SLV,22-03-2020,3
El Salvador,SLV,23-03-2020,3
El Salvador,SLV,24-03-2020,5
El Salvador,SLV,25-03-2020,9
El Salvador,SLV,26-03-2020,13
El Salvador,SLV,27-03-2020,13
El Salvador,SLV,28-03-2020,13
El Salvador,SLV,29-03-2020,19
El Salvador,SLV,30-03-2020,30
El Salvador,SLV,31-03-2020,32
El Salvador,SLV,01-04-2020,32
El Salvador,SLV,02-04-2020,41
El Salvador,SLV,03-04-2020,46
El Salvador,SLV,04-04-2020,56
El Salvador,SLV,05-04-2020,62
El Salvador,SLV,06-04-2020,69
El Salvador,SLV,07-04-2020,78
El Salvador,SLV,08-04-2020,78
El Salvador,SLV,09-04-2020,103
El Salvador,SLV,10-04-2020,117
El Salvador,SLV,11-04-2020,118
El Salvador,SLV,12-04-2020,118
El Salvador,SLV,13-04-2020,125
El Salvador,SLV,14-04-2020,149
El Salvador,SLV,15-04-2020,159
El Salvador,SLV,16-04-2020,159
El Salvador,SLV,17-04-2020,164
El Salvador,SLV,18-04-2020,177
Equatorial Guinea,GNQ,15-03-2020,1
Equatorial Guinea,GNQ,16-03-2020,1
Equatorial Guinea,GNQ,17-03-2020,1
Equatorial Guinea,GNQ,18-03-2020,1
Equatorial Guinea,GNQ,19-03-2020,3
Equatorial Guinea,GNQ,20-03-2020,4
Equatorial Guinea,GNQ,21-03-2020,4
Equatorial Guinea,GNQ,22-03-2020,6
Equatorial Guinea,GNQ,23-03-2020,6
Equatorial Guinea,GNQ,24-03-2020,9
Equatorial Guinea,GNQ,25-03-2020,9
Equatorial Guinea,GNQ,26-03-2020,11
Equatorial Guinea,GNQ,27-03-2020,12
Equatorial Guinea,GNQ,28-03-2020,13
Equatorial Guinea,GNQ,29-03-2020,13
Equatorial Guinea,GNQ,30-03-2020,14
Equatorial Guinea,GNQ,31-03-2020,14
Equatorial Guinea,GNQ,01-04-2020,15
Equatorial Guinea,GNQ,02-04-2020,15
Equatorial Guinea,GNQ,03-04-2020,15
Equatorial Guinea,GNQ,04-04-2020,16
Equatorial Guinea,GNQ,05-04-2020,16
Equatorial Guinea,GNQ,06-04-2020,16
Equatorial Guinea,GNQ,07-04-2020,16
Equatorial Guinea,GNQ,08-04-2020,16
Equatorial Guinea,GNQ,09-04-2020,18
Equatorial Guinea,GNQ,10-04-2020,18
Equatorial Guinea,GNQ,11-04-2020,18
Equatorial Guinea,GNQ,12-04-2020,18
Equatorial Guinea,GNQ,13-04-2020,21
Equatorial Guinea,GNQ,14-04-2020,21
Equatorial Guinea,GNQ,15-04-2020,41
